,SoverK,Maturity,RFR,Correlation,Reversion Speed,Long Average Variance,Volatility of Volatility,Initial Variance,Call Price
29,0.7320284250512598,0.6750731649087021,0.022056205024456894,-0.49827833150017753,0.6374990380516881,0.3111661053828832,0.42988081282955615,0.4754392683399022,0.10460884961178069
30,1.0477194570382746,0.3891088050801539,0.06866018778575134,-0.7631281769820575,1.6169302090435695,0.16760812472406028,0.1119398897961496,0.43855321528228847,0.18674191456939862
31,1.2436837181055083,0.709580932458038,0.0750624735181258,-0.513629203679386,0.9643063760039667,0.45485088458360373,0.17876832083454536,0.39074315080191213,0.3452702959844722
32,1.0519079551290624,1.3456002316874636,0.09909000582317161,-0.5590225714115855,0.8032229357032645,0.17802208236741518,0.20423548179785583,0.2912482639979012,0.3482936010583998
33,1.2393255850354685,1.325093598495254,0.07491335710631997,-0.20940179128475578,1.3673696557590032,0.2750816537275685,0.16591220097786336,0.47853596050763,0.435751996688578
34,0.8441722372840395,0.749313396239154,0.0823849409103783,-0.4987418858281734,0.8917947443042613,0.41766813398683483,0.013148641137525396,0.29661924508298876,0.1648170154492207
35,0.6023759234192766,0.7160546073537013,0.09899110812144062,-0.6291210163272113,0.8147391254274827,0.04653133424350403,0.35703722760434237,0.47404335150601273,0.05880206909375038
36,0.8774025992809714,0.37817355575503797,0.033478088935460545,-0.6608634138875573,1.862355159553515,0.08743187581501477,0.33343721157555317,0.1596623006296568,0.04272932217247085
37,0.9098402979749742,0.3738109684320171,0.03504666515116453,-0.7534024192979658,1.2543562281582294,0.4190465988089956,0.3659757925004976,0.13647682093272853,0.07095429893374597
38,0.6801889609515074,0.28171359011899255,0.09696398955639138,-0.4363125020514941,0.5416666283050511,0.08427186811345261,0.03637703239305334,0.34583645597200713,0.02138631911593777
39,0.7947911238975598,1.261123125292114,0.06323420373859434,-0.6459512800723284,1.0954719054620934,0.2664659488421225,0.41132909825500147,0.33515586409273584,0.18888173471101785
40,1.2569343494438165,0.5807312616612023,0.02272504490784223,-0.30786758946170745,0.929730161828566,0.3090984033827391,0.27914273454399796,0.3176218200814955,0.28845438921559763
41,1.1040027158593444,1.0618001511952928,0.09875973441627692,-0.5873254136208625,1.8011211451343037,0.26750974565610225,0.32204670113712985,0.14654969754610395,0.3102671136777192
42,1.1635276988219847,0.1920547129270396,0.0295546793668741,-0.5936875201177426,1.5216560969741026,0.13470110667531027,0.19897138996029323,0.24973231085016573,0.17350105078194655
43,0.7500800492646627,0.17855354222174202,0.08337965517260773,-0.7889473610601125,0.17678197811102536,0.24752448523329595,0.4631749502740858,0.21805721564616526,0.004656663537983577
44,1.2572169668530508,0.6958325698770825,0.09674351640992812,-0.694719299744752,0.7029127314886485,0.07547482973014208,0.41572867595050267,0.0921013342906955,0.2936506563589981
45,0.7679108554587207,0.7615544118393642,0.02697970204138162,-0.7918670883162046,1.5721828770778494,0.16063652756019775,0.3024313255982713,0.49052118490331853,0.11195221715518754
46,0.7713559196327885,0.4120957709325689,0.08470726334698853,-0.7185639221476429,1.3231030617621238,0.46919670349410286,0.043054005290992126,0.16251102035506065,0.048165056005721706
47,0.9376764281146637,0.5640788038965162,0.048613209886647774,-0.750601231647143,0.4429919911846585,0.3248995030323546,0.2166903621445973,0.31368543181868447,0.15317231281998936
48,0.6825646188210825,0.2491468600357656,0.029217089825647795,-0.1851258303743576,1.9275646692497341,0.47093504126293567,0.2916384798836359,0.3954355170050705,0.02225710428569822
49,0.919926617118737,0.7672465005795004,0.021809885130520533,-0.7854188534219565,1.8497186732019144,0.28338002386749667,0.4916506758752973,0.19394698776479202,0.1348747036323334
50,1.365224287624346,1.3150754124026482,0.061772892017097694,-0.5151957164855013,1.3267192879831124,0.0034215701073835314,0.3799835310919113,0.18606485386231558,0.3781105837683735
51,1.0872298957395834,0.3299857896902097,0.09846838220332274,-0.45589319431743486,1.6962891506011148,0.35105748529083264,0.013204997284394338,0.41442202990379473,0.20315742552828692
52,0.8724896696146301,0.21657725832263602,0.09901364969200982,-0.782862944405009,0.3059321106919257,0.3707416129634839,0.07643783753315059,0.3115201278036331,0.06058501742749371
53,1.0734089466438583,0.5957342093239191,0.035260283804345385,-0.6334580354441874,1.1273389507388045,0.14198070014666397,0.18242140283377495,0.2636949529468411,0.19270008900549238
54,0.8346249126180144,0.4234637233222245,0.0527608846806428,-0.4474214864771955,0.39134360118876566,0.07692960030733303,0.13615569573691305,0.18940951058301253,0.052073785273130724
55,0.8883818878837118,0.7029126265393807,0.03649829357915106,-0.7478452444210091,1.8468619398978752,0.21114519878043259,0.38523953781209597,0.11310067996362547,0.09057036711000012
56,0.6866838247972822,0.5414866808467439,0.0864447241713309,-0.8816633698486931,0.24143328127611952,0.20967570406904124,0.0834717422692462,0.14821273772210364,0.01906877607434396
57,0.6342121674770335,0.47745058879121793,0.07132090342645844,-0.012898181188302438,0.9385905456036465,0.4369835548061283,0.06510280563487886,0.2716353902578826,0.03223362234492809
58,0.7183072482910515,0.49839347172690396,0.04193656767744593,-0.7543244067867999,1.1306798859081069,0.027980055594057696,0.23741446133470467,0.34135099662326696,0.040223911141263724
59,0.7494407139766817,0.7177760978646439,0.03345524652148077,-0.795353435207637,0.42878347408957707,0.16988867693318854,0.06962902613900618,0.14213225795407392,0.0408570458029581
60,1.2345551417923597,0.6371206697517675,0.06909413500034627,-0.1663333672165248,0.6726767967169405,0.14990897108971374,0.284130746388915,0.08559230271397414,0.2552828553665976
61,0.7016620600583854,0.3830076125509605,0.05051982641416783,-0.1522883712805121,0.7632922566833975,0.05435879875042671,0.4016574390502354,0.22813401237322212,0.017550231423423313
62,0.6831594078630222,1.0751659870744015,0.07067600491761977,-0.7247015956045053,0.6096645297592076,0.0010897502642794876,0.04900348131697957,0.07577803287491496,0.013098000847750053
63,0.998618063803973,0.5294356842577532,0.045031741395027275,-0.007044845257174193,0.07076565739340923,0.3790940819920995,0.2836592562317027,0.3225318076143858,0.17805021642926236
64,0.859462800516306,0.2488423549824512,0.027959132517027276,-0.6760284572161136,1.9433423593873094,0.4487690927844511,0.035278025977084904,0.18639392604880317,0.044951715453628055
65,1.160260449546452,1.1144777096844851,0.02617073559206741,-0.15481561652661913,1.2808679511326015,0.4395510249053818,0.061593941924027895,0.31443420024636587,0.3296058162275498
66,0.7032225473565918,0.4053549423233773,0.06930783022796433,-0.41426993606585805,0.9075107932139024,0.0411629520845716,0.16055801870650815,0.33654325928620316,0.03554663029673517
67,0.9675587826428707,0.26863511720197886,0.02531883465268937,-0.5963178909102073,0.012572292638028504,0.4098005450286905,0.4534501159673353,0.06235643997765622,0.03710983216878305
68,1.2708445002524238,0.46548290633524414,0.0978353696142963,-0.6607792947696289,0.9147921379989281,0.0035929288839905427,0.4411404904847009,0.07463159341294492,0.2675722770283987
69,0.8061233913047394,0.9577054264657996,0.0797602174703098,-0.8155569435257419,1.472344722316926,0.4168672410663516,0.40520261432878624,0.2090329294782553,0.16178576770139871
70,0.7406704208624886,1.3675836584043004,0.09080857795642984,-0.5386479229155158,1.8366626551634044,0.18406334766811394,0.13100657735340465,0.3993104563712767,0.19146416860692683
71,0.6679294344732157,1.3460260872124645,0.06076917870904561,-0.2558612398946194,1.9360362246418612,0.1618362402804696,0.13818433435816135,0.40818574662204044,0.12705261561581957
72,0.8545536830603517,1.197236376652385,0.04757571673472105,-0.08802640299892484,1.7924507832037762,0.3927068858927772,0.3977057775224759,0.4961001823610913,0.25755190804138456
73,1.0802515516358437,0.9996866723186377,0.03109559638262585,-0.684678878316015,0.7423835058736203,0.1000092342243381,0.3188628251836367,0.35155341180266536,0.25811856260313315
74,0.9894795103883196,0.12050537118153559,0.09584501557516865,-0.2046885457504083,1.7191918603792964,0.34877425482428176,0.15922058083094004,0.23624112098064282,0.07010116181005865
75,0.9762618285125904,0.6013939179933586,0.07454731146619871,-0.9290600659947239,0.8788670838163084,0.1263174671827752,0.318664781998451,0.1130863326985906,0.11712259002087669
76,0.7287187913689457,0.7077833226302879,0.04303521351842894,-0.34422504203491056,0.5977873293604021,0.022664908521801974,0.11333862676301121,0.29038615026225184,0.06904833123676532
77,1.0138026561307596,0.10828118077092853,0.024966078550764843,-0.8944655782425657,0.6052848979587913,0.34239415911738263,0.2856530392698056,0.20053912515425432,0.0677907143071698
78,1.3363361362723996,0.7731148650846017,0.04945829848841183,-0.8697799713101266,0.0752012771419508,0.28012688985962286,0.023549593770301303,0.09331668838784407,0.3047612527340239
79,0.9276647032776516,0.2158569891162914,0.05650215317980227,-0.8441202256306696,1.4167678700323387,0.08644411048921002,0.38655315049763506,0.08277138220648567,0.02493238944350521
80,1.1467654441332908,1.2560696884176623,0.07545888875977234,-0.8909546673735471,0.22100263395498998,0.18054330044202604,0.13165596420184345,0.1590238948625631,0.313513193640457
81,1.1746878960414495,1.0124711789308745,0.08307545143344552,-0.9156533425940946,0.1503576330513301,0.47135858199605757,0.12321010926711795,0.27315186772528566,0.3465006147909134
82,1.0135973357458086,0.7441368175217963,0.059031610991647956,-0.35666632350318783,0.6384003257385493,0.3121755107486878,0.3437047845018328,0.11771348623471481,0.16654221110608247
83,0.880318951759374,1.2643256375590302,0.0760750707613871,-0.2696354354089556,0.27216578571774663,0.1531898150308621,0.03345411717182212,0.1320226099921643,0.16677535548251846
84,1.253297959085956,1.3846024518918978,0.023947916057466705,-0.803635781021123,0.20193966429616816,0.07385824525876722,0.16011674064694104,0.23862398943598773,0.3395035057766991
85,1.1950807054968668,0.12213459871483515,0.08696316065800898,-0.009776303423187471,0.6736181117180737,0.049895483733865875,0.04027915769202539,0.4648639600017594,0.20035014269369913
86,0.8377670143389828,0.2964835850029127,0.04468534567801305,-0.43301579413538416,1.2286117891225465,0.1337404177034882,0.3534219658399483,0.14483326641557726,0.024741961621293527
87,0.6414914780607385,0.2874556940654759,0.0464516437600358,-0.12246337144493435,0.8126009856259113,0.16405065701672156,0.23582379560136096,0.06757968575045134,0.00012373705516875198
88,1.2686875695243163,0.5411353679810944,0.07514660303138944,-0.3649150727296335,1.1845392163508728,0.06328089226702327,0.09078865159012284,0.07706479878683067,0.2611746484182082
89,0.6511294950748511,0.1882390838285194,0.02911919885174516,-0.19026562447568507,1.3449280462115303,0.12550274091235775,0.3394119377273643,0.10313561159749793,6.756935731825459e-05
90,1.3003727139113213,1.0392312560722412,0.05823762841069796,-0.5390275925406944,0.8495603921245547,0.05044110978990851,0.42635425865126503,0.48745071891177183,0.391299708907264
91,1.3097485739258263,0.630152195527525,0.02054869371794017,-0.3265956178447421,0.17613913396425374,0.2698993805121325,0.40731423454484844,0.45503617114584105,0.3357308402652051
92,0.8593411777812829,0.562939362685946,0.026287496048808628,-0.4913843239611968,1.5734525369125265,0.10242392528183891,0.47094576506748387,0.442805853035922,0.1122612434170244
93,1.2916942271127765,0.20335681093991687,0.06968532325374929,-0.31522211003838685,1.3269747332033135,0.08837732620475724,0.11104794750459429,0.0718017023649382,0.24074032403343051
94,1.1640571205903543,1.0186233441827748,0.021139771985269312,-0.00749389954755908,1.7771228986602097,0.10472335539201066,0.3276974545106086,0.1500837056772016,0.2291626232555757
95,1.369392262733629,0.427740941454675,0.06015068738906994,-0.4352120674383725,1.7838590707684496,0.40710812440381683,0.12159650943083233,0.08326205865558228,0.30874520852632054
96,1.0843483468531852,0.46964239066680613,0.06883528744839774,-0.8258144560823228,0.6094635618494146,0.12802951771508964,0.1509773715201928,0.38582157771648606,0.21927441286152047
97,1.3521575179783423,1.241660305521455,0.06898217742967858,-0.9366175542942241,1.843999184630475,0.18006801889763396,0.3380912036325651,0.3619476495561526,0.4231230210593259
98,1.0954900346212533,0.9715629500538995,0.054185554846604145,-0.05552118761009406,0.9050652650653173,0.4572608624530483,0.2797892647443933,0.3111867116990403,0.30783738097402635
99,1.1309825914512663,0.20540446352818692,0.08305941236170249,-0.5025847804507015,0.9447335305658306,0.31592675521344216,0.19437407253667305,0.12082729441143666,0.1524680067324109
100,0.8172018727712327,1.2327821060310404,0.09206707938022152,-0.821103558424328,0.09700174165235831,0.20126976687976655,0.394833291734223,0.21700168884342586,0.16539578815539832
101,1.029639409359993,0.32732604075472643,0.02414022744135462,-0.537167584708551,1.2509656642248177,0.3784937278944048,0.21576271401947522,0.14794214391161678,0.11789810724508536
102,1.2617347823144365,0.7390294159214101,0.05814279910617852,-0.3818020996887137,1.2997180027550466,0.23200568676082362,0.2817027281536855,0.10810792926176283,0.2891244367706248
103,1.1345050141764967,0.6396748442766528,0.0910976288467696,-0.6257375280754638,1.3646300944479226,0.49425150456747746,0.11989031988981569,0.1233177788778661,0.2588079273151784
104,1.1356299648710118,1.1277193965291814,0.08458537475624103,-0.7157752379297599,0.23583395553001663,0.21894984314232413,0.39558165329071265,0.17920153580716852,0.30982153000335594
105,1.1012103655043721,1.0063945142756598,0.02222632635043903,-0.3217622199974328,1.1409544492094807,0.3387632444401125,0.21083656139765233,0.37028513774422983,0.29059667014250024
106,1.20467056134998,0.3114046059217813,0.09137814080763287,-0.2087437193820928,1.9633046400400294,0.381711900722659,0.42854766740606026,0.1950301710538549,0.22902780803142278
107,0.671719865543592,0.9596946122853461,0.05979944792883661,-0.33335393917244793,1.1948513250440282,0.3205197499631932,0.39857528372392875,0.27930626871427194,0.0942379831964427
108,0.8330147820299487,1.1208278284653077,0.08997664065796654,-0.4511285083661153,0.06761803709647984,0.07552116173483536,0.2880752849231559,0.21405169333411278,0.16672051627276807
109,0.9539824579122556,0.28554473652118606,0.0548518508229673,-0.8139131524742482,1.0760744091336816,0.23602929987156074,0.02299243714768817,0.4495598721693734,0.12636960099468236
110,1.3090725564996175,1.1827413572265495,0.034705969607254195,-0.1848120237675267,0.5943790119328429,0.23574282135165625,0.24117582888068767,0.4188449643034287,0.39857172978507116
111,0.8669523971280456,0.2690427302122575,0.03765136382649596,-0.07968012315423423,1.9144337954876818,0.10180281827278514,0.04962136836889941,0.2511841217614547,0.04789692765707273
112,1.2048807360763014,0.5820617125847866,0.07094133453382775,-0.6181845465840219,0.7032269090156771,0.12315176503194902,0.4984837475567358,0.2071904943423063,0.2619141969645885
113,1.0670458753621865,0.6459872220629675,0.020982235273613405,-0.57294972157775,1.2117337690225745,0.17536396432052598,0.3690980242954709,0.281481250724388,0.19408297800950047
114,1.01165971258015,1.0739695533351135,0.09931157205990884,-0.36841078105447966,0.9528800474932102,0.3322788634969219,0.18381542823149233,0.28021535058380287,0.3024376149498817
115,1.252517182618441,1.199733352268831,0.048473192322317234,-0.39720340881722416,1.5265939834152296,0.16297788519758105,0.41303070171794304,0.24545351173855867,0.3384450032570468
116,1.125744749834851,0.43188671164112225,0.07754128871294234,-0.4707295933327345,0.19006438280118743,0.21408790327432092,0.2608421569537781,0.32872648825306106,0.22694708394431742
117,0.6325760933713368,0.810203819582101,0.05196589780488246,-0.9256044572907373,1.2480254014335181,0.3139767456592141,0.19152097108360822,0.40309533903924766,0.07731182114849972
118,0.6027591120715976,1.3648966134844756,0.050950006314670004,-0.8504651221442211,0.5291087225591289,0.11791310779818781,0.1893508143153772,0.4551275206285204,0.126176090445919
119,0.801398677025614,0.9298817309649464,0.04488427017111554,-0.0732037307021649,0.6998794380892102,0.3244253180154229,0.1515775976200297,0.2612294612004369,0.1405751368777903
120,1.1843035186254862,0.6563205315958408,0.0361979192136525,-0.08134397413139216,0.24165161217299946,0.2605979837417095,0.3653788888029766,0.15625007176438072,0.23162924024455092
121,1.3891258171116305,1.0145205948160132,0.07893444935001219,-0.7391816822873174,1.7457590527099016,0.3805658466582904,0.3944196153566708,0.2460060854472927,0.4348737800828172
122,1.3716359880197748,1.0995163613646532,0.03437883909377122,-0.7954753297511837,1.0999583248569238,0.27774497541955256,0.12591802469817193,0.1866981299052669,0.37104638682680496
123,1.1854276158057389,0.6531125046265625,0.026674490816417117,-0.5522145946670582,1.6566405032086782,0.10565218606772125,0.2328350371332814,0.3334522031816692,0.25111505655023286
124,0.7271292039742336,0.306155611651937,0.028870239947293534,-0.7222884874847018,0.6051499770226956,0.12387535815135603,0.011343586119851812,0.3477973252215452,0.03138053044390123
125,1.1157717759001038,0.5828258099579815,0.049471556322463875,-0.943786756072409,1.7264808809263197,0.3252892060691917,0.09239184906494124,0.07108708976775718,0.19785725202014612
126,1.3047406722822694,0.7081448069367666,0.038916270763117905,-0.38989833938381224,0.30039490241660594,0.30899512264226325,0.2507602469141464,0.08525148049742531,0.28056921879120345
127,1.390071102973165,1.0684466359982812,0.060801003364290715,-0.06934318711406007,0.9571019314125158,0.09260899789702515,0.24271515355783563,0.44780511386015975,0.42189897012550026
128,1.0630215420019427,0.7791494905390208,0.07817183499810372,-0.11550472628220898,1.6015860795429868,0.4205166928174742,0.379171445453722,0.06703727310989606,0.23095018172571502
129,1.1287051754306514,0.691219056153244,0.026800672434827026,-0.008674134690418334,0.4880973880087638,0.23639268752812947,0.29196828199651,0.391971562510299,0.26126421913698233
130,1.308686740268307,0.8314430714853036,0.07631201633424661,-0.9321416919125589,1.1008009396914291,0.22884886336709565,0.16774092120667228,0.31105257661917807,0.3691553789162774
131,0.8931303046466222,0.7944370044319761,0.09363534101314334,-0.3099784002971918,0.8315052324904499,0.19427745743930896,0.1737640065750613,0.11295250766479095,0.1212762369027557
132,1.1018585324931571,0.4007737489316202,0.025555993708130293,-0.5946374797092119,1.3304350372988374,0.21155981706413884,0.44028040703595195,0.2893509350133128,0.18407817044956548
133,0.6472723833312691,1.3248972852733543,0.03658742834141973,-0.08032532621401833,0.8850423951344413,0.11468105199015494,0.49793176888220864,0.4615995900247511,0.13064580064643644
134,1.2766616954135999,0.558213316347634,0.0704082713276226,-0.9002713480588477,1.6080975752703754,0.1075672350558014,0.12899565115054,0.44740291876935373,0.3179686245698416
135,0.6538915033101901,1.223231290253594,0.09669489507933872,-0.12473240742900005,1.1259118041562874,0.4775443147773621,0.45237778845383236,0.1368610185720764,0.14366730574700914
136,0.8542632261902395,1.0813552468461185,0.09733206418459465,-0.03187435844287978,1.6862451412958344,0.08947832629201363,0.1803556108560994,0.31366821068587364,0.17931198736095316
137,0.6680576675729277,0.6201040114851403,0.09219653605312285,-0.5252823918672964,0.8298115471158327,0.4537398292015176,0.2234871853659247,0.40956806108737714,0.0867257174147322
138,0.8068828793533749,0.9977816511188132,0.05864660801942394,-0.5853246857701544,1.0096514393860063,0.08020904568001946,0.08753426240114931,0.4336147158456001,0.16816976941256373
139,0.6078150918832353,0.1313845732957037,0.03390823248538471,-0.5372713039115229,0.17577754348571784,0.37891994351490105,0.046231466483891315,0.08436026591915548,0.0
140,1.3266195437672217,0.38678233905479176,0.04785471429351901,-0.10844927779023872,0.0773721196389543,0.1915969668640325,0.37596945166064877,0.4554111118431066,0.3143878393046667
141,0.8036074304356742,0.19368987845383645,0.07518894903119916,-0.34073135987645076,1.315232821840388,0.09669155493162046,0.4418704022694692,0.47594999438602376,0.043795239631694606
142,0.9731895931735184,1.3370987226798816,0.04830352501068624,-0.771456882625991,0.756547292168539,0.09904175835846518,0.22220503966794092,0.4532615696475073,0.2840390860730689
143,0.8254073157621734,1.1544713779334275,0.06612740820643788,-0.4975796425208546,0.8496781797989688,0.1679398390921633,0.0016335870025897536,0.28586971899777797,0.18012979442894644
144,0.8180330134916612,1.3272330721860237,0.06728986259765192,-0.6749337164134614,0.9705119886075215,0.3173262946068347,0.23249210380510266,0.30263515414555553,0.222296653285362
145,0.7793381468675195,0.8115187435032775,0.08396263700351586,-0.8771197831856228,1.214476753854914,0.2889667447233669,0.23710688917281791,0.2856580533302736,0.12334578610628673
146,0.8714926142165988,0.8307774014331945,0.07276789603217393,-0.6207537073428606,1.266761920981808,0.0834933197373543,0.17764289607506206,0.4880730521739907,0.18651943529231904
147,0.7323676502981469,0.8303644930065346,0.03212312455438533,-0.5023408392047712,1.1912186421177022,0.01139396723866909,0.30713837596225657,0.3561548257614175,0.0701296127106646
148,1.0443849544858652,0.21172132554814646,0.07470616397264206,-0.7009021955501177,1.5397749543849406,0.2456338128949198,0.3446361785112489,0.18578228633454735,0.11274050852522932
149,1.1982054724459776,0.34560793958084624,0.05444872249787476,-0.6443657310859807,1.6432749881706163,0.04789881060101919,0.4690703611184418,0.4068669026086296,0.2384104439981451
150,0.8263413605655329,0.8124489708781943,0.08378339885921986,-0.6893080234489937,1.3979785560504614,0.38361100239577,0.24039920715806518,0.48467447087984833,0.20037564162885602
151,1.1881853748845592,1.2838356433351243,0.046924961483221825,-0.7402488999670205,1.8774827893024177,0.2292999772044007,0.2525393388728395,0.25958038985056753,0.3350406049395135
152,0.7005929100932042,0.16020687634862812,0.06461574817328768,-0.9407303287472273,0.44879822849694895,0.08106419782828911,0.3845786090529556,0.40144651487125876,0.007445648373179445
153,1.1319193442079594,1.0639650640632041,0.06576476832650612,-0.8028086197481026,0.3448219728793782,0.06749502710223454,0.2545087685118841,0.4339017833223467,0.3440177763879671
154,0.8693934727469589,0.9045410907968144,0.08176209795999873,-0.02667944279369161,0.37465564676334173,0.22944329361975158,0.13431436590298262,0.30109157470410797,0.18851451009354653
155,0.8599525652331707,0.13737434538120374,0.028284561985449833,-0.22028421283620714,0.36752142334397275,0.052716794749690876,0.27790490397476264,0.13641585122842986,0.00981692205856442
156,1.0240176000972725,0.16354744690837641,0.045308270997072145,-0.31304786380528804,0.9354685569269654,0.2813690371681,0.41356479534618384,0.19612151994581234,0.0882418732414591
157,0.7481881212858845,0.15637863602504745,0.05607398647623513,-0.4716641662814566,0.6530552836405763,0.26262065624399084,0.3570409959317523,0.19707854259391877,0.003531869158828085
158,1.2327605910826573,0.8557174200417886,0.07258922194398791,-0.5268516946413168,1.1150628730193488,0.4972723761215584,0.14045354260393378,0.07976481299418997,0.32093046498498806
159,1.339266288808186,0.585581652153616,0.07689763121572382,-0.8320073618249987,1.9080630404669459,0.11539342380426326,0.08132652789719835,0.3885459045259077,0.3410931277561289
160,0.6104848597950265,0.6934686894957951,0.08707172516365635,-0.7124241672087285,0.9443123326611176,0.38624563853005256,0.3893180320750549,0.43648925366399705,0.06693171470378323
161,1.0638948289467958,0.8401614949319468,0.09223978204982311,-0.05480941286498808,0.05131556982693497,0.3775265323175578,0.04571069939556999,0.17975094253169543,0.23795978558946407
162,0.8403621226327983,0.5793243939686098,0.06597456910026689,-0.001687105945984868,0.3347938046695691,0.03962173794242957,0.4289299290757851,0.20528852251915947,0.08020326409154332
163,1.0570294179421296,1.2844449300231853,0.09391207496399274,-0.5254650766115678,1.638632574598091,0.12592608663416244,0.34116637689920576,0.14817421336735714,0.27844476799961304
164,1.3296680944646182,0.14943735163502317,0.027342549715711675,-0.8338562936403402,1.8395529466569813,0.17124272006127034,0.234352958428376,0.35511282977364567,0.26281276942199877
165,0.6558481072545868,0.2997286555094809,0.040338176582616105,-0.37281517779839035,0.11121041495576,0.35606969858258014,0.3472547338389293,0.1042137331007472,0.0005250099707202329
